# t_sim_s,t_env_s,alt_m,speed_mps,mass_kg,stage,thrust_N,drag_N,mdot_kgps,q_Pa,rho_kgpm3,mach,fpa_deg,v_vertical_mps,v_horizontal_mps,specific_energy_Jpkg,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps
31.000,31.000,7757.074,732.107,4861444.870,0,125195954.491,2861527.185,-37251.131158,72845.804,5.408747e-01,1.679,43.857,507.247,527.902,-62220741.622,-684258.716,-5692209.761,2796261.763,469.709,-515.716,222.242
31.250,31.250,7884.357,735.458,4852135.388,0,125163256.903,2851159.158,-37227.158863,72864.835,5.329688e-01,1.694,44.014,511.024,528.917,-62217036.281,-684141.212,-5692339.125,2796317.530,470.323,-519.197,223.896
31.500,31.500,8012.586,738.825,4842829.766,0,125204404.831,2839161.517,-37225.095185,72840.888,5.250216e-01,1.710,44.171,514.812,529.936,-62213297.715,-684023.554,-5692469.361,2796373.711,470.940,-522.689,225.554
31.750,31.750,8141.765,742.218,4833514.033,0,125511970.525,2822330.621,-37302.483065,72662.392,5.171759e-01,1.724,44.326,518.621,530.962,-62209519.599,-683905.742,-5692600.471,2796430.308,471.562,-526.201,227.223
32.000,32.000,8271.899,745.644,4824177.744,0,125847863.193,2804805.348,-37388.193498,72468.453,5.093018e-01,1.738,44.482,522.460,531.996,-62205696.927,-683787.773,-5692732.463,2796487.323,472.190,-529.740,228.903
32.250,32.250,8402.997,749.101,4814820.182,0,126183788.204,2787225.011,-37474.090050,72275.529,5.015173e-01,1.752,44.637,526.328,533.039,-62201828.866,-683669.646,-5692865.343,2796544.761,472.823,-533.306,230.597
32.500,32.500,8535.066,752.592,4805439.935,0,126545036.892,2769032.210,-37567.446567,72069.203,4.937219e-01,1.767,44.792,530.227,534.091,-62197914.255,-683551.361,-5692999.119,2796602.623,473.462,-536.901,232.304
32.750,32.750,8668.113,756.117,4796036.442,0,126911106.260,2750684.617,-37662.365417,71861.323,4.859991e-01,1.781,44.947,534.158,535.152,-62193952.287,-683432.914,-5693133.796,2796660.914,474.107,-540.525,234.025
33.000,33.000,8802.148,759.677,4786608.020,0,127298080.103,2731835.579,-37763.473231,71642.872,4.782875e-01,1.796,45.101,538.121,536.223,-62189941.625,-683314.306,-5693269.384,2796719.637,474.758,-544.179,235.760
33.250,33.250,8937.176,763.272,4777154.332,0,127696294.683,2712701.648,-37867.991098,71419.457,4.706271e-01,1.812,45.256,542.117,537.302,-62185881.520,-683195.535,-5693405.888,2796778.795,475.414,-547.863,237.510
33.500,33.500,9073.209,766.904,4767673.425,0,128109484.577,2693206.601,-37976.991099,71189.109,4.630043e-01,1.827,45.410,546.147,538.391,-62181770.453,-683076.599,-5693543.318,2796838.393,476.077,-551.580,239.275
33.750,33.750,9210.253,770.573,4758165.089,0,128542081.552,2673266.057,-38091.753723,70949.528,4.554066e-01,1.843,45.564,550.213,539.490,-62177607.687,-682957.496,-5693681.681,2796898.434,476.745,-555.329,241.055
34.000,34.000,9348.318,774.281,4748627.431,0,128982158.346,2653133.446,-38208.839647,70707.454,4.478773e-01,1.858,45.718,554.315,540.599,-62173391.668,-682838.226,-5693820.985,2796958.922,477.420,-559.111,242.851
34.250,34.250,9487.413,778.029,4739059.777,0,129451633.644,2632364.928,-38334.568260,70451.023,4.403428e-01,1.875,45.872,558.454,541.717,-62169121.390,-682718.786,-5693961.239,2797019.860,478.101,-562.928,244.663
34.500,34.500,9627.548,781.816,4729460.626,0,129919285.773,2611604.185,-38459.938507,70197.430,4.329116e-01,1.891,46.025,562.631,542.847,-62164795.420,-682599.174,-5694102.452,2797081.255,478.789,-566.780,246.492
34.750,34.750,9768.732,785.645,4719828.826,0,130421387.652,2590125.172,-38595.409348,69927.181,4.254636e-01,1.908,46.179,566.848,543.986,-62160412.463,-682479.391,-5694244.632,2797143.108,479.482,-570.668,248.338
35.000,35.000,9910.976,789.516,4710163.272,0,130924511.244,2568604.525,-38731.341677,69658.461,4.181116e-01,1.925,46.333,571.105,545.137,-62155971.211,-682359.433,-5694387.789,2797205.425,480.183,-574.594,250.202
35.250,35.250,10054.288,793.429,4700463.674,0,131338024.893,2548204.605,-38840.736154,69439.144,4.107701e-01,1.943,46.486,575.403,546.298,-62151470.745,-682239.299,-5694531.932,2797268.211,480.890,-578.558,252.084
35.500,35.500,10198.680,797.375,4690746.489,0,131580651.894,2530072.015,-38899.690612,69311.102,4.034819e-01,1.963,46.640,579.731,547.467,-62146918.650,-682118.987,-5694677.070,2797331.468,481.601,-582.548,253.979
35.750,35.750,10344.156,801.353,4681013.183,0,131847259.174,2511377.504,-38965.853532,69170.949,3.962510e-01,1.983,46.792,584.086,548.643,-62142315.143,-681998.498,-5694823.209,2797395.201,482.318,-586.565,255.886
36.000,36.000,10490.725,805.364,4671262.304,0,132155167.758,2493053.847,-39044.221547,69009.787,3.890274e-01,2.003,46.944,588.471,549.829,-62137658.303,-681877.828,-5694970.355,2797459.412,483.041,-590.609,257.806
36.250,36.250,10638.394,809.419,4661491.433,0,132470830.253,2482159.043,-39125.103356,68845.345,3.819117e-01,2.023,47.095,592.884,551.042,-62132938.743,-681756.975,-5695118.515,2797524.105,483.787,-594.681,259.738
36.500,36.500,10787.170,813.522,4651698.423,0,132831440.600,2470413.052,-39219.234177,68658.444,3.747964e-01,2.044,47.244,597.326,552.287,-62128152.815,-681635.932,-5695267.697,2797589.282,484.563,-598.782,261.683
36.750,36.750,10937.060,817.675,4641881.522,0,133211152.482,2458309.415,-39319.144966,68462.736,3.677572e-01,2.065,47.391,601.797,553.564,-62123298.899,-681514.691,-5695417.909,2797654.948,485.368,-602.913,263.640
37.000,37.000,11088.071,821.883,4632031.952,0,133931686.679,2440579.497,-39519.717086,68094.416,3.599212e-01,2.084,47.536,606.304,554.875,-62118371.656,-681393.245,-5695569.157,2797721.104,486.203,-607.081,265.614
37.250,37.250,11240.217,826.166,4622117.174,0,134932314.979,2418370.773,-39802.877637,67589.443,3.514906e-01,2.102,47.681,610.872,556.225,-62113353.033,-681271.587,-5695721.454,2797787.757,487.071,-611.307,267.614
37.500,37.500,11393.513,830.530,4612130.832,0,135950358.390,2396196.771,-40091.352869,67083.310,3.431882e-01,2.119,47.825,615.504,557.616,-62108238.105,-681149.707,-5695874.815,2797854.913,487.972,-615.595,269.642
37.750,37.750,11547.975,834.977,4602069.745,0,137017458.282,2373441.359,-40394.203815,66560.861,3.349359e-01,2.137,47.969,620.204,559.047,-62103023.484,-681027.598,-5696029.257,2797922.580,488.907,-619.949,271.700
38.000,38.000,11703.620,839.508,4591933.702,0,138090687.984,2350866.817,-40698.916085,66043.555,3.268443e-01,2.154,48.112,624.971,560.521,-62097707.298,-680905.251,-5696184.795,2797990.765,489.877,-624.368,273.787
38.250,38.250,11860.466,844.125,4581720.312,0,139169390.376,2328481.061,-41005.297484,65531.652,3.189120e-01,2.173,48.254,629.809,562.038,-62092286.423,-680782.657,-5696341.447,2798059.476,490.882,-628.854,275.905
38.500,38.500,12018.530,848.828,4571429.256,0,140294052.170,2305616.138,-41325.143850,65006.320,3.110475e-01,2.191,48.396,634.716,563.599,-62086758.810,-680659.807,-5696499.228,2798128.720,491.924,-633.408,278.054
38.750,38.750,12177.830,853.619,4561059.243,0,141401581.814,2283322.863,-41640.076409,64497.157,3.033928e-01,2.210,48.538,639.695,565.204,-62081121.814,-680536.692,-5696658.156,2798198.506,493.002,-638.031,280.233
39.000,39.000,12338.384,858.501,4550607.868,0,142539251.490,2260827.944,-41963.865462,63982.376,2.958417e-01,2.229,48.678,644.747,566.855,-62075372.079,-680413.302,-5696818.249,2798268.840,494.119,-642.725,282.446
39.250,39.250,12500.210,863.474,4540075.419,0,143723037.468,2237901.200,-42301.167395,63455.380,2.883661e-01,2.248,48.818,649.873,568.553,-62069507.721,-680289.629,-5696979.524,2798339.731,495.274,-647.489,284.690
39.500,39.500,12663.327,868.539,4529459.782,0,144875517.118,2215756.864,-42629.427331,62950.595,2.811211e-01,2.268,48.958,655.073,570.297,-62063525.404,-680165.662,-5697142.000,2798411.187,496.468,-652.327,286.967
39.750,39.750,12827.753,873.700,4518758.723,0,146074180.511,2193196.300,-42971.219063,62434.032,2.739512e-01,2.288,49.096,660.351,572.090,-62057421.629,-680041.392,-5697305.694,2798483.217,497.702,-657.238,289.278
40.000,40.000,12993.509,878.956,4507972.450,0,147313277.109,2170335.198,-43324.869401,61908.880,2.668731e-01,2.308,49.234,665.706,573.933,-62051194.265,-679916.808,-5697470.625,2798555.829,498.977,-662.225,291.622
40.250,40.250,13160.613,884.310,4497098.474,0,148528766.833,2148123.600,-43671.721435,61402.247,2.600020e-01,2.329,49.371,671.141,575.825,-62044839.497,-679791.900,-5697636.813,2798629.031,500.294,-667.288,294.002
40.500,40.500,13329.086,889.765,4486134.487,0,149790891.415,2125536.147,-44032.237700,60884.877,2.532106e-01,2.350,49.507,676.657,577.769,-62038353.506,-679666.657,-5697804.276,2798702.833,501.654,-672.430,296.417
40.750,40.750,13498.948,895.320,4475080.489,0,151098705.982,2102615.767,-44406.144682,60357.896,2.465059e-01,2.372,49.643,682.254,579.765,-62031733.802,-679541.069,-5697973.034,2798777.243,503.057,-677.651,298.868
41.000,41.000,13670.220,900.976,4463938.599,0,152000000.000,2080353.064,-44660.752468,59849.669,2.400047e-01,2.393,49.777,687.932,581.814,-62024979.121,-679415.125,-5698143.108,2798852.270,504.504,-682.949,301.354
41.250,41.250,13842.917,906.688,4452774.691,0,152000000.000,2057473.151,-44650.617089,59322.501,2.335871e-01,2.415,49.910,693.642,583.904,-62018128.115,-679288.814,-5698314.511,2798927.921,505.989,-688.281,303.854
41.500,41.500,14017.042,912.438,4441613.287,0,152000000.000,2033708.837,-44640.626138,58767.245,2.272580e-01,2.437,50.039,699.366,586.030,-62011195.237,-679162.128,-5698487.250,2799004.198,507.509,-693.630,306.360
41.750,41.750,14192.601,918.228,4430454.344,0,152000000.000,2008010.061,-44630.909046,58145.808,2.210998e-01,2.458,50.165,705.103,588.193,-62004179.780,-679035.057,-5698661.328,2799081.101,509.064,-698.995,308.872
42.000,42.000,14369.595,924.056,4419297.818,0,152000000.000,1981945.768,-44621.371839,57511.618,2.150529e-01,2.479,50.289,710.855,590.393,-61997081.066,-678907.593,-5698836.749,2799158.634,510.655,-704.376,311.390
42.250,42.250,14548.029,929.922,4408143.655,0,152000000.000,1955354.603,-44611.983008,56859.887,2.090976e-01,2.499,50.410,716.620,592.631,-61989898.521,-678779.726,-5699013.517,2799236.797,512.282,-709.775,313.914
42.500,42.500,14727.906,935.827,4396991.807,0,152000000.000,1928549.823,-44602.791588,56199.619,2.032650e-01,2.520,50.528,722.399,594.905,-61982631.561,-678651.449,-5699191.637,2799315.592,513.945,-715.190,316.444
42.750,42.750,14909.230,941.770,4385842.229,0,152000000.000,1901844.537,-44593.843598,55539.890,1.975846e-01,2.541,50.644,728.191,597.218,-61975279.592,-678522.751,-5699371.113,2799395.020,515.644,-720.621,318.981
43.000,43.000,15092.003,947.752,4374694.881,0,152000000.000,1874704.461,-44585.045603,54865.051,1.919972e-01,2.562,50.756,733.997,599.568,-61967842.014,-678393.624,-5699551.949,2799475.083,517.379,-726.069,321.522
43.250,43.250,15276.229,953.772,4363549.703,0,152000000.000,1847177.259,-44576.401906,54176.390,1.865057e-01,2.583,50.866,739.817,601.955,-61960318.243,-678264.058,-5699734.149,2799555.782,519.151,-731.533,324.070
43.500,43.500,15461.913,959.829,4352406.654,0,152000000.000,1819733.741,-44567.982705,53487.638,1.811547e-01,2.604,50.974,745.651,604.381,-61952707.669,-678134.046,-5699917.717,2799637.118,520.959,-737.014,326.624
43.750,43.750,15649.056,965.925,4341265.690,0,152000000.000,1792241.008,-44559.760888,52794.866,1.759273e-01,2.626,51.079,751.498,606.845,-61945009.680,-678003.576,-5700102.658,2799719.094,522.804,-742.512,329.184
44.000,44.000,15837.663,972.058,4330126.769,0,152000000.000,1764443.256,-44551.692033,52090.480,1.707952e-01,2.647,51.181,757.358,609.348,-61937223.661,-677872.640,-5700288.975,2799801.711,524.687,-748.026,331.749
44.250,44.250,16027.736,978.228,4318989.838,0,152000000.000,1736382.873,-44543.778843,51375.640,1.657603e-01,2.668,51.281,763.232,611.889,-61929349.005,-677741.229,-5700476.672,2799884.969,526.606,-753.556,334.321
44.500,44.500,16219.280,984.437,4307854.856,0,152000000.000,1708422.519,-44536.071126,50661.017,1.608544e-01,2.690,51.378,769.119,614.468,-61921385.084,-677609.334,-5700665.754,2799968.872,528.563,-759.102,336.898
44.750,44.750,16412.297,990.682,4296721.780,0,152000000.000,1680530.978,-44528.558366,49945.666,1.560710e-01,2.711,51.472,775.020,617.087,-61913331.270,-677476.945,-5700856.225,2800053.419,530.558,-764.665,339.481
45.000,45.000,16606.791,996.965,4285590.570,0,152000000.000,1652449.160,-44521.197728,49221.849,1.513829e-01,2.733,51.565,780.934,619.744,-61905186.925,-677344.052,-5701048.088,2800138.612,532.590,-770.245,342.070
45.250,45.250,16802.765,1003.286,4274461.177,0,152000000.000,1624214.430,-44513.990673,48490.607,1.467911e-01,2.755,51.655,786.861,622.441,-61896951.424,-677210.647,-5701241.348,2800224.454,534.660,-775.840,344.664
45.500,45.500,17000.222,1009.643,4263333.559,0,152000000.000,1595862.473,-44506.938239,47752.940,1.422964e-01,2.776,51.742,792.801,625.176,-61888624.120,-677076.719,-5701436.009,2800310.945,536.768,-781.452,347.264
45.750,45.750,17199.167,1016.037,4252207.678,0,152000000.000,1567914.482,-44500.108307,47024.418,1.379421e-01,2.798,51.827,798.755,627.952,-61880204.367,-676942.260,-5701632.076,2800398.087,538.914,-787.080,349.870
46.000,46.000,17399.601,1022.469,4241083.490,0,152000000.000,1539878.729,-44493.427116,46290.306,1.336813e-01,2.820,51.909,804.721,630.767,-61871691.511,-676807.259,-5701829.551,2800485.881,541.098,-792.724,352.482
46.250,46.250,17601.528,1028.937,4229960.960,0,152000000.000,1511785.706,-44486.894866,45551.465,1.295143e-01,2.842,51.990,810.701,633.622,-61863084.891,-676671.707,-5702028.439,2800574.328,543.322,-798.385,355.099
46.500,46.500,17804.952,1035.442,4218840.039,0,152000000.000,1483666.430,-44480.511730,44808.782,1.254413e-01,2.865,52.068,816.693,636.516,-61854383.857,-676535.595,-5702228.744,2800663.430,545.583,-804.061,357.722
46.750,46.750,18009.876,1041.984,4207720.690,0,152000000.000,1455550.408,-44474.277582,44063.104,1.214621e-01,2.887,52.143,822.698,639.451,-61845587.738,-676398.912,-5702430.471,2800753.189,547.884,-809.754,360.350
47.000,47.000,18216.302,1048.562,4196602.876,0,152000000.000,1427760.334,-44468.230034,43324.184,1.176011e-01,2.909,52.217,828.716,642.427,-61836695.861,-676261.650,-5702633.623,2800843.606,550.224,-815.462,362.984
47.250,47.250,18424.235,1055.177,4185486.557,0,152000000.000,1400083.933,-44462.336537,42585.595,1.138373e-01,2.931,52.288,834.747,645.442,-61827707.548,-676123.797,-5702838.203,2800934.682,552.603,-821.187,365.624
47.500,47.500,18633.677,1061.829,4174371.698,0,152000000.000,1372459.295,-44456.585027,41845.434,1.101633e-01,2.954,52.357,840.791,648.499,-61818622.115,-675985.345,-5703044.217,2801026.418,555.022,-826.927,368.269
47.750,47.750,18844.632,1068.516,4163258.260,0,152000000.000,1344911.736,-44450.974794,41104.444,1.065786e-01,2.976,52.424,846.847,651.596,-61809438.875,-675846.283,-5703251.668,2801118.817,557.480,-832.684,370.919
48.000,48.000,19057.102,1075.241,4152146.204,0,152000000.000,1317465.165,-44445.504920,40363.333,1.030827e-01,2.999,52.489,852.916,654.734,-61800157.141,-675706.601,-5703460.561,2801211.878,559.979,-838.456,373.575
48.250,48.250,19271.091,1082.001,4141035.495,0,152000000.000,1292179.515,-44440.174288,39622.770,9.967497e-02,3.022,52.551,858.997,657.914,-61790776.273,-675566.290,-5703670.898,2801305.604,562.517,-844.244,376.236
48.500,48.500,19486.601,1088.798,4129926.099,0,152000000.000,1267155.252,-44434.994009,38886.589,9.636259e-02,3.045,52.612,865.091,661.134,-61781295.633,-675425.339,-5703882.684,2801399.997,565.095,-850.048,378.903
48.750,48.750,19703.637,1095.631,4118817.979,0,152000000.000,1242367.481,-44429.966678,38156.606,9.314726e-02,3.068,52.670,871.197,664.397,-61771714.512,-675283.739,-5704095.923,2801495.056,567.714,-855.867,381.575
49.000,49.000,19922.201,1102.499,4107711.102,0,152000000.000,1217668.055,-44425.070705,37428.274,9.001524e-02,3.091,52.726,877.315,667.701,-61762032.196,-675141.479,-5704310.619,2801590.784,570.373,-861.702,384.252
49.250,49.250,20142.295,1109.404,4096605.435,0,152000000.000,1192544.575,-44420.305612,36684.849,8.692461e-02,3.113,52.780,883.445,671.046,-61752247.951,-674998.549,-5704526.775,2801687.183,573.073,-867.552,386.934
49.500,49.500,20363.924,1116.345,4085500.945,0,152000000.000,1167145.458,-44415.671892,35931.065,8.388600e-02,3.135,52.833,889.587,674.434,-61742361.006,-674854.939,-5704744.396,2801784.252,575.814,-873.418,389.622
49.750,49.750,20587.090,1123.322,4074397.595,0,152000000.000,1141823.759,-44411.168972,35178.336,8.092474e-02,3.156,52.883,895.741,677.864,-61732370.622,-674710.639,-5704963.486,2801881.994,578.596,-879.300,392.315
50.000,50.000,20811.796,1130.335,4063295.353,0,152000000.000,1116738.636,-44406.794802,34431.820,7.805049e-02,3.178,52.931,901.907,681.336,-61722276.061,-674565.638,-5705184.047,2801980.410,581.419,-885.197,395.013
50.250,50.250,21038.045,1137.383,4052194.187,0,152000000.000,1091903.319,-44402.547160,33691.934,7.526169e-02,3.200,52.977,908.086,684.851,-61712076.580,-674419.926,-5705406.085,2802079.501,584.284,-891.109,397.716
50.500,50.500,21265.839,1144.468,4041094.066,0,152000000.000,1067329.958,-44398.423757,32959.066,7.255675e-02,3.221,53.022,914.275,688.409,-61701771.431,-674273.493,-5705629.603,2802179.268,587.190,-897.037,400.424
50.750,50.750,21495.183,1151.588,4029994.959,0,152000000.000,1043062.851,-44394.425545,32234.595,6.993624e-02,3.243,53.064,920.477,692.010,-61691359.859,-674126.327,-5705854.605,2802279.713,590.139,-902.980,403.137
51.000,51.000,21726.079,1158.744,4018896.836,0,152000000.000,1019172.712,-44390.555950,31520.725,6.740241e-02,3.265,53.105,926.690,695.653,-61680841.106,-673978.420,-5706081.094,2802380.837,593.129,-908.938,405.855
51.250,51.250,21958.529,1165.936,4007799.667,0,152000000.000,995557.689,-44386.801414,30814.322,6.494605e-02,3.287,53.144,932.915,699.340,-61670214.406,-673829.759,-5706309.075,2802482.641,596.162,-914.911,408.579
51.500,51.500,22192.538,1173.164,3996703.424,0,152000000.000,972227.267,-44383.159650,30115.696,6.256557e-02,3.309,53.181,939.152,703.071,-61659478.987,-673680.335,-5706538.551,2802585.127,599.237,-920.899,411.307
51.750,51.750,22428.106,1180.428,3985608.078,0,152000000.000,949190.033,-44379.628337,29425.124,6.025936e-02,3.331,53.216,945.399,706.845,-61648634.069,-673530.137,-5706769.526,2802688.295,602.355,-926.903,414.040
52.000,52.000,22665.238,1187.727,3974513.601,0,152000000.000,926453.725,-44376.205129,28742.864,5.802578e-02,3.353,53.249,951.658,710.663,-61637678.866,-673379.154,-5707002.004,2802792.147,605.516,-932.921,416.778
52.250,52.250,22903.936,1195.062,3963419.968,0,152000000.000,904025.273,-44372.887656,28069.145,5.586318e-02,3.375,53.281,957.929,714.525,-61626612.588,-673227.376,-5707235.988,2802896.685,608.719,-938.955,419.521
52.500,52.500,23144.203,1202.433,3952327.152,0,152000000.000,881910.844,-44369.673541,27404.175,5.376991e-02,3.398,53.310,964.210,718.431,-61615434.434,-673074.791,-5707471.482,2803001.908,611.966,-945.003,422.268
52.750,52.750,23386.042,1209.839,3941235.127,0,152000000.000,860115.878,-44366.560397,26748.141,5.174431e-02,3.420,53.338,970.503,722.382,-61604143.600,-672921.389,-5707708.491,2803107.819,615.257,-951.066,425.021
53.000,53.000,23629.456,1217.281,3930143.868,0,152000000.000,838645.128,-44363.545838,26101.208,4.978473e-02,3.442,53.365,976.806,726.377,-61592739.273,-672767.159,-5707947.017,2803214.419,618.591,-957.144,427.778
