phase,iteration,meco_mach,pitch_time_0,pitch_angle_0,pitch_time_1,pitch_angle_1,pitch_time_2,pitch_angle_2,pitch_time_3,pitch_angle_3,pitch_time_4,pitch_angle_4,coast_s,upper_burn_s,upper_ignition_delay_s,azimuth_deg,upper_pitch_time_0,upper_pitch_angle_0,upper_pitch_time_1,upper_pitch_angle_1,upper_pitch_time_2,upper_pitch_angle_2,upper_throttle_level_0,upper_throttle_level_1,upper_throttle_level_2,upper_throttle_level_3,upper_throttle_switch_ratio_0,upper_throttle_switch_ratio_1,upper_throttle_switch_ratio_2,booster_throttle_level_0,booster_throttle_level_1,booster_throttle_level_2,booster_throttle_level_3,booster_throttle_switch_ratio_0,booster_throttle_switch_ratio_1,booster_throttle_switch_ratio_2,cost,fuel,orbit_error,perigee_error_m,apoapsis_error_m,max_altitude_m,cutoff_reason,perigee_alt_m,apoapsis_alt_m,eccentricity,fuel_main_kg,fuel_circ_kg,fuel_total_kg,circ_dv_mps,circ_applied,perigee_alt_pre_circ_m,apoapsis_alt_pre_circ_m,eccentricity_pre_circ,orbit_error_pre_circ_m,status_pre_circ,booster_pitch_program_sorted,upper_pitch_program_sorted,booster_throttle_schedule,upper_throttle_schedule,status
Phase 2 (coarse),1756,5.2063,1.7,88.1,44.7,80.7,87.0,43.7,110.6,49.5,127.4,30.0,4.7,923.9,11.0,0.0,3.5,52.8,339.2,6.3,323.6,0.1,1.00,0.97,1.00,0.73,0.15,0.71,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1001928858.44,5689544.21,1000000000.00,0.00,0.00,677837.12,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.7,88.1],[44.7,80.7],[87.0,43.7],[110.6,49.5],[127.4,30.0]]","[[3.5,52.8],[323.6,0.1],[339.2,6.3]]","[[0.0,1.0],[12.739,1.0],[12.739,1.0],[63.696,1.0],[63.696,1.0],[114.653,1.0],[114.653,1.0],[127.392,1.0],[1000000000.0,1.0]]","[[0.0,0.996],[138.784,0.996],[138.784,0.975],[653.03,0.975],[653.03,0.998],[785.446,0.998],[785.446,0.73],[923.864,0.73],[924.864,0.0]]",ESCAPE
Phase 2 (coarse),1759,5.2771,1.6,88.0,46.9,81.9,88.7,43.2,107.3,50.0,126.7,30.0,2.8,920.7,15.3,0.0,4.6,43.0,329.7,4.7,305.0,0.7,1.00,0.99,0.99,0.75,0.16,0.66,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1007192500.21,5705681.15,1000000000.00,0.00,0.00,566895.73,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.6,88.0],[46.9,81.9],[88.7,43.2],[107.3,50.0],[126.7,30.0]]","[[4.6,43.0],[305.0,0.7],[329.7,4.7]]","[[0.0,1.0],[12.672,1.0],[12.672,1.0],[63.361,1.0],[63.361,1.0],[114.05,1.0],[114.05,1.0],[126.722,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[150.728,1.0],[150.728,0.986],[607.574,0.986],[607.574,0.991],[787.004,0.991],[787.004,0.747],[920.71,0.747],[921.71,0.0]]",ESCAPE
Phase 2 (coarse),1762,5.3698,2.3,88.0,42.5,81.8,89.6,45.3,110.4,50.0,129.2,27.2,3.2,925.0,11.0,0.0,3.4,47.3,333.6,6.1,370.1,2.5,1.00,0.99,1.00,0.73,0.16,0.69,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1009030432.59,5726668.51,1000000000.00,0.00,0.00,653050.82,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.3,88.0],[42.5,81.8],[89.6,45.3],[110.4,50.0],[129.2,27.2]]","[[3.4,47.3],[333.6,6.1],[370.1,2.5]]","[[0.0,1.0],[12.919,1.0],[12.919,1.0],[64.595,1.0],[64.595,1.0],[116.271,1.0],[116.271,1.0],[129.19,1.0],[1000000000.0,1.0]]","[[0.0,0.995],[148.483,0.995],[148.483,0.986],[642.053,0.986],[642.053,0.997],[767.426,0.997],[767.426,0.73],[925.0,0.73],[926.0,0.0]]",ESCAPE
Phase 2 (coarse),1764,5.3830,2.8,87.8,45.1,81.5,89.6,44.3,109.6,48.3,132.3,29.8,4.6,924.1,14.3,0.0,3.7,47.8,307.8,3.5,280.4,2.7,1.00,1.00,0.99,0.72,0.17,0.68,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1009174848.99,5724802.93,1000000000.00,0.00,0.00,583038.07,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.8,87.8],[45.1,81.5],[89.6,44.3],[109.6,48.3],[132.3,29.8]]","[[3.7,47.8],[280.4,2.7],[307.8,3.5]]","[[0.0,1.0],[13.227,1.0],[13.227,1.0],[66.134,1.0],[66.134,1.0],[119.042,1.0],[119.042,1.0],[132.269,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[159.247,1.0],[159.247,0.995],[624.795,0.995],[624.795,0.985],[777.711,0.985],[777.711,0.723],[924.099,0.723],[925.099,0.0]]",ESCAPE
Phase 2 (coarse),1761,5.2715,0.1,87.4,46.6,78.5,89.7,43.0,110.9,49.6,129.1,29.9,2.8,922.4,14.5,0.0,4.3,56.1,337.0,6.3,327.3,4.0,1.00,1.00,0.99,0.73,0.16,0.69,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1009019327.37,5708533.17,1000000000.00,0.00,0.00,730409.84,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,87.4],[46.6,78.5],[89.7,43.0],[110.9,49.6],[129.1,29.9]]","[[4.3,56.1],[327.3,4.0],[337.0,6.3]]","[[0.0,1.0],[12.913,1.0],[12.913,1.0],[64.566,1.0],[64.566,1.0],[116.219,1.0],[116.219,1.0],[129.133,1.0],[1000000000.0,1.0]]","[[0.0,0.997],[149.822,0.997],[149.822,1.0],[635.048,1.0],[635.048,0.993],[765.465,0.993],[765.465,0.726],[922.367,0.726],[923.367,0.0]]",ESCAPE
Phase 2 (coarse),1768,5.2880,0.3,87.8,42.7,81.7,86.3,44.5,111.4,49.9,124.2,28.7,4.2,855.6,16.9,0.0,1.9,44.6,308.4,5.1,431.6,0.2,1.00,0.99,1.00,0.75,0.18,0.66,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1010176250.70,5701526.91,1000000000.00,0.00,0.00,546545.73,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.3,87.8],[42.7,81.7],[86.3,44.5],[111.4,49.9],[124.2,28.7]]","[[1.9,44.6],[308.4,5.1],[431.6,0.2]]","[[0.0,1.0],[12.423,1.0],[12.423,1.0],[62.115,1.0],[62.115,1.0],[111.807,1.0],[111.807,1.0],[124.231,1.0],[1000000000.0,1.0]]","[[0.0,0.999],[151.978,0.999],[151.978,0.994],[563.105,0.994],[563.105,0.999],[715.787,0.999],[715.787,0.746],[855.644,0.746],[856.644,0.0]]",ESCAPE
Phase 2 (coarse),1766,5.3771,2.3,87.9,45.6,81.6,88.9,43.1,111.7,49.0,124.5,29.2,4.2,798.8,10.8,0.0,5.0,48.8,336.8,2.2,318.6,2.1,0.95,0.99,0.99,0.75,0.12,0.70,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002989070.56,5725222.20,1000000000.00,0.00,0.00,610895.42,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.3,87.9],[45.6,81.6],[88.9,43.1],[111.7,49.0],[124.5,29.2]]","[[5.0,48.8],[318.6,2.1],[336.8,2.2]]","[[0.0,1.0],[12.447,1.0],[12.447,1.0],[62.236,1.0],[62.236,1.0],[112.026,1.0],[112.026,1.0],[124.473,1.0],[1000000000.0,1.0]]","[[0.0,0.954],[93.038,0.954],[93.038,0.992],[560.843,0.992],[560.843,0.994],[679.243,0.994],[679.243,0.753],[798.795,0.753],[799.795,0.0]]",ESCAPE
Phase 2 (coarse),1763,5.2921,2.0,88.2,47.3,81.9,89.2,48.4,114.1,48.4,126.2,30.0,5.0,780.2,7.4,0.0,6.3,48.6,343.8,5.9,317.6,0.0,0.99,1.00,1.00,0.77,0.13,0.69,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1008265354.56,5713338.80,1000000000.00,0.00,0.00,683241.77,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.0,88.2],[47.3,81.9],[89.2,48.4],[114.1,48.4],[126.2,30.0]]","[[6.3,48.6],[317.6,0.0],[343.8,5.9]]","[[0.0,1.0],[12.616,1.0],[12.616,1.0],[63.082,1.0],[63.082,1.0],[113.547,1.0],[113.547,1.0],[126.164,1.0],[1000000000.0,1.0]]","[[0.0,0.995],[100.938,0.995],[100.938,1.0],[537.42,1.0],[537.42,0.999],[650.587,0.999],[650.587,0.767],[780.242,0.767],[781.242,0.0]]",ESCAPE
Phase 2 (coarse),1767,5.2707,1.9,88.2,42.8,82.0,88.0,44.2,112.7,49.9,124.1,28.4,4.9,922.5,16.1,0.0,3.1,53.5,249.4,7.2,333.7,1.7,1.00,0.99,1.00,0.72,0.13,0.67,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1003825910.02,5704885.43,1000000000.00,0.00,0.00,540810.38,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.9,88.2],[42.8,82.0],[88.0,44.2],[112.7,49.9],[124.1,28.4]]","[[3.1,53.5],[249.4,7.2],[333.7,1.7]]","[[0.0,1.0],[12.409,1.0],[12.409,1.0],[62.044,1.0],[62.044,1.0],[111.679,1.0],[111.679,1.0],[124.088,1.0],[1000000000.0,1.0]]","[[0.0,0.996],[123.849,0.996],[123.849,0.994],[614.555,0.994],[614.555,1.0],[767.18,1.0],[767.18,0.72],[922.497,0.72],[923.497,0.0]]",ESCAPE
Phase 2 (coarse),1765,5.3782,1.7,87.9,47.6,81.4,89.2,46.6,112.9,49.9,124.9,29.8,6.6,881.9,10.3,0.0,7.6,43.6,312.8,6.4,251.0,1.9,1.00,1.00,1.00,0.72,0.14,0.68,0.81,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1001895183.23,5726613.25,1000000000.00,0.00,0.00,589683.28,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.7,87.9],[47.6,81.4],[89.2,46.6],[112.9,49.9],[124.9,29.8]]","[[7.6,43.6],[251.0,1.9],[312.8,6.4]]","[[0.0,1.0],[12.488,1.0],[12.488,1.0],[62.442,1.0],[62.442,1.0],[112.395,1.0],[112.395,1.0],[124.883,1.0],[1000000000.0,1.0]]","[[0.0,0.998],[126.848,0.998],[126.848,1.0],[601.32,1.0],[601.32,0.996],[715.39,0.996],[715.39,0.723],[881.943,0.723],[882.943,0.0]]",ESCAPE
Phase 2 (coarse),1769,5.3478,0.7,88.5,44.6,82.0,89.9,44.1,110.2,49.6,131.0,29.5,2.2,817.3,12.0,0.0,4.5,51.5,342.0,4.3,229.8,1.9,0.94,0.98,0.98,0.77,0.15,0.72,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1007936864.34,5730104.08,1000000000.00,0.00,0.00,650520.67,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.7,88.5],[44.6,82.0],[89.9,44.1],[110.2,49.6],[131.0,29.5]]","[[4.5,51.5],[229.8,1.9],[342.0,4.3]]","[[0.0,1.0],[13.102,1.0],[13.102,1.0],[65.511,1.0],[65.511,1.0],[117.919,1.0],[117.919,1.0],[131.022,1.0],[1000000000.0,1.0]]","[[0.0,0.939],[121.337,0.939],[121.337,0.98],[585.694,0.98],[585.694,0.977],[697.135,0.977],[697.135,0.773],[817.324,0.773],[818.324,0.0]]",ESCAPE
Phase 2 (coarse),1770,5.5259,0.7,88.0,47.3,81.7,87.6,44.1,112.9,49.7,125.7,27.7,4.4,825.3,20.4,0.0,1.6,47.7,318.6,4.2,309.7,3.2,0.99,0.97,1.00,0.75,0.16,0.72,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1009779419.68,5765511.12,1000000000.00,0.00,0.00,592176.28,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.7,88.0],[47.3,81.7],[87.6,44.1],[112.9,49.7],[125.7,27.7]]","[[1.6,47.7],[309.7,3.2],[318.6,4.2]]","[[0.0,1.0],[12.573,1.0],[12.573,1.0],[62.867,1.0],[62.867,1.0],[113.161,1.0],[113.161,1.0],[125.735,1.0],[1000000000.0,1.0]]","[[0.0,0.991],[132.267,0.991],[132.267,0.968],[593.415,0.968],[593.415,0.997],[702.355,0.997],[702.355,0.754],[825.342,0.754],[826.342,0.0]]",ESCAPE
Phase 2 (coarse),1772,5.4182,1.2,88.1,46.4,81.9,87.1,45.0,109.4,48.2,127.7,30.0,3.6,864.9,12.8,0.0,4.2,53.5,336.5,5.3,329.2,0.1,0.98,1.00,1.00,0.78,0.15,0.66,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002506562.04,5751543.26,1000000000.00,0.00,0.00,700242.95,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.2,88.1],[46.4,81.9],[87.1,45.0],[109.4,48.2],[127.7,30.0]]","[[4.2,53.5],[329.2,0.1],[336.5,5.3]]","[[0.0,1.0],[12.768,1.0],[12.768,1.0],[63.841,1.0],[63.841,1.0],[114.915,1.0],[114.915,1.0],[127.683,1.0],[1000000000.0,1.0]]","[[0.0,0.985],[127.537,0.985],[127.537,1.0],[567.597,1.0],[567.597,0.998],[722.833,0.998],[722.833,0.784],[864.86,0.784],[865.86,0.0]]",ESCAPE
Phase 2 (coarse),1771,5.4259,2.1,88.1,48.5,82.0,88.5,43.4,112.4,50.0,125.8,29.5,4.9,912.5,16.7,0.0,6.1,48.8,301.5,6.9,266.1,1.5,0.98,0.96,0.98,0.73,0.14,0.72,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1005850428.04,5748783.64,1000000000.00,0.00,0.00,593511.56,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.1,88.1],[48.5,82.0],[88.5,43.4],[112.4,50.0],[125.8,29.5]]","[[6.1,48.8],[266.1,1.5],[301.5,6.9]]","[[0.0,1.0],[12.576,1.0],[12.576,1.0],[62.879,1.0],[62.879,1.0],[113.182,1.0],[113.182,1.0],[125.758,1.0],[1000000000.0,1.0]]","[[0.0,0.984],[125.512,0.984],[125.512,0.964],[655.384,0.964],[655.384,0.982],[778.934,0.982],[778.934,0.732],[912.527,0.732],[913.527,0.0]]",ESCAPE
Phase 2 (coarse),1775,5.4926,3.2,88.1,45.2,81.9,89.8,44.9,113.3,49.9,128.0,28.9,3.0,908.9,13.2,0.0,1.2,53.2,321.6,3.6,286.1,1.5,0.99,1.00,1.00,0.74,0.17,0.72,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1001701909.91,5749289.56,1000000000.00,0.00,0.00,661987.71,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.2,88.1],[45.2,81.9],[89.8,44.9],[113.3,49.9],[128.0,28.9]]","[[1.2,53.2],[286.1,1.5],[321.6,3.6]]","[[0.0,1.0],[12.799,1.0],[12.799,1.0],[63.996,1.0],[63.996,1.0],[115.193,1.0],[115.193,1.0],[127.992,1.0],[1000000000.0,1.0]]","[[0.0,0.993],[156.786,0.993],[156.786,0.999],[652.017,0.999],[652.017,1.0],[767.086,1.0],[767.086,0.735],[908.866,0.735],[909.866,0.0]]",ESCAPE
Phase 2 (coarse),1774,5.2451,2.8,88.1,41.3,81.6,87.8,43.1,111.0,50.0,128.1,28.6,2.7,800.3,15.0,0.0,3.3,43.6,325.3,5.1,329.4,1.7,1.00,0.99,1.00,0.73,0.15,0.72,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1001041637.67,5700962.99,1000000000.00,0.00,0.00,561843.23,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.8,88.1],[41.3,81.6],[87.8,43.1],[111.0,50.0],[128.1,28.6]]","[[3.3,43.6],[325.3,5.1],[329.4,1.7]]","[[0.0,1.0],[12.81,1.0],[12.81,1.0],[64.052,1.0],[64.052,1.0],[115.293,1.0],[115.293,1.0],[128.103,1.0],[1000000000.0,1.0]]","[[0.0,0.999],[124.008,0.999],[124.008,0.988],[576.205,0.988],[576.205,0.998],[683.485,0.998],[683.485,0.728],[800.315,0.728],[801.315,0.0]]",ESCAPE
Phase 2 (coarse),1776,5.3211,1.7,88.8,47.6,81.9,89.9,43.1,116.2,47.7,127.3,28.6,1.9,881.4,14.3,0.0,2.1,57.3,338.6,5.5,298.9,2.2,0.94,1.00,1.00,0.72,0.14,0.68,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1000300546.30,5714807.21,1000000000.00,0.00,0.00,711473.97,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.7,88.8],[47.6,81.9],[89.9,43.1],[116.2,47.7],[127.3,28.6]]","[[2.1,57.3],[298.9,2.2],[338.6,5.5]]","[[0.0,1.0],[12.727,1.0],[12.727,1.0],[63.636,1.0],[63.636,1.0],[114.545,1.0],[114.545,1.0],[127.272,1.0],[1000000000.0,1.0]]","[[0.0,0.941],[123.75,0.941],[123.75,1.0],[603.085,1.0],[603.085,0.999],[738.66,0.999],[738.66,0.725],[881.361,0.725],[882.361,0.0]]",ESCAPE
Phase 2 (coarse),1773,5.3029,1.5,88.0,46.6,81.9,89.2,44.3,111.0,47.0,125.5,28.9,3.8,776.3,10.4,0.0,2.6,49.2,264.7,6.9,354.9,1.0,1.00,0.97,0.98,0.75,0.16,0.67,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1001373471.24,5705689.02,1000000000.00,0.00,0.00,549600.02,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.5,88.0],[46.6,81.9],[89.2,44.3],[111.0,47.0],[125.5,28.9]]","[[2.6,49.2],[264.7,6.9],[354.9,1.0]]","[[0.0,1.0],[12.55,1.0],[12.55,1.0],[62.751,1.0],[62.751,1.0],[112.953,1.0],[112.953,1.0],[125.503,1.0],[1000000000.0,1.0]]","[[0.0,0.998],[121.168,0.998],[121.168,0.972],[522.018,0.972],[522.018,0.979],[647.29,0.979],[647.29,0.746],[776.298,0.746],[777.298,0.0]]",ESCAPE
Phase 2 (coarse),1782,5.2003,1.8,88.7,46.4,81.7,88.9,43.1,113.3,48.1,124.2,29.4,3.0,761.9,13.2,0.0,3.2,42.5,326.6,4.3,331.4,2.0,0.99,1.00,0.99,0.81,0.15,0.72,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002376220.15,5684580.54,1000000000.00,0.00,0.00,550571.35,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.8,88.7],[46.4,81.7],[88.9,43.1],[113.3,48.1],[124.2,29.4]]","[[3.2,42.5],[326.6,4.3],[331.4,2.0]]","[[0.0,1.0],[12.415,1.0],[12.415,1.0],[62.076,1.0],[62.076,1.0],[111.737,1.0],[111.737,1.0],[124.153,1.0],[1000000000.0,1.0]]","[[0.0,0.993],[116.285,0.993],[116.285,0.999],[548.222,0.999],[548.222,0.992],[637.821,0.992],[637.821,0.807],[761.882,0.807],[762.882,0.0]]",ESCAPE
Phase 2 (coarse),1783,5.3251,1.8,89.6,46.6,81.1,88.5,43.0,111.8,48.8,126.0,27.1,4.2,829.2,17.4,0.0,5.4,48.3,343.0,7.7,363.0,3.3,0.99,0.99,0.95,0.79,0.09,0.72,0.82,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1000737321.52,5709662.90,1000000000.00,0.00,0.00,680528.05,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.8,89.6],[46.6,81.1],[88.5,43.0],[111.8,48.8],[126.0,27.1]]","[[5.4,48.3],[343.0,7.7],[363.0,3.3]]","[[0.0,1.0],[12.605,1.0],[12.605,1.0],[63.024,1.0],[63.024,1.0],[113.444,1.0],[113.444,1.0],[126.049,1.0],[1000000000.0,1.0]]","[[0.0,0.995],[75.945,0.995],[75.945,0.993],[594.215,0.993],[594.215,0.946],[676.993,0.946],[676.993,0.787],[829.166,0.787],[830.166,0.0]]",ESCAPE
Phase 2 (coarse),1778,5.2444,1.1,88.1,46.8,81.8,89.8,45.1,110.9,48.9,125.2,27.7,4.1,759.5,9.5,0.0,5.1,57.2,341.5,3.2,279.3,2.2,1.00,1.00,1.00,0.74,0.18,0.68,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1003948626.51,5694475.51,1000000000.00,0.00,0.00,726220.97,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.1,88.1],[46.8,81.8],[89.8,45.1],[110.9,48.9],[125.2,27.7]]","[[5.1,57.2],[279.3,2.2],[341.5,3.2]]","[[0.0,1.0],[12.521,1.0],[12.521,1.0],[62.605,1.0],[62.605,1.0],[112.689,1.0],[112.689,1.0],[125.21,1.0],[1000000000.0,1.0]]","[[0.0,0.996],[138.771,0.996],[138.771,1.0],[518.12,1.0],[518.12,1.0],[636.941,1.0],[636.941,0.738],[759.463,0.738],[760.463,0.0]]",ESCAPE
Phase 2 (coarse),1781,5.3675,1.4,88.1,45.1,78.2,90.0,43.7,113.7,49.8,128.2,29.2,4.5,841.1,12.5,0.0,2.6,53.2,324.7,8.5,312.8,1.9,0.95,0.98,1.00,0.77,0.16,0.72,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1008007938.82,5726994.17,1000000000.00,0.00,0.00,667893.19,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.4,88.1],[45.1,78.2],[90.0,43.7],[113.7,49.8],[128.2,29.2]]","[[2.6,53.2],[312.8,1.9],[324.7,8.5]]","[[0.0,1.0],[12.815,1.0],[12.815,1.0],[64.077,1.0],[64.077,1.0],[115.338,1.0],[115.338,1.0],[128.153,1.0],[1000000000.0,1.0]]","[[0.0,0.954],[132.259,0.954],[132.259,0.979],[605.548,0.979],[605.548,0.997],[701.789,0.997],[701.789,0.768],[841.057,0.768],[842.057,0.0]]",ESCAPE
Phase 2 (coarse),1777,5.2005,1.3,88.7,42.4,80.1,88.2,45.2,110.0,47.5,127.8,28.1,4.3,923.5,12.6,0.0,2.4,52.4,333.6,6.1,245.3,0.9,0.99,1.00,1.00,0.72,0.16,0.67,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1008212695.31,5668196.04,1000000000.00,0.00,0.00,658399.14,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.3,88.7],[42.4,80.1],[88.2,45.2],[110.0,47.5],[127.8,28.1]]","[[2.4,52.4],[245.3,0.9],[333.6,6.1]]","[[0.0,1.0],[12.776,1.0],[12.776,1.0],[63.878,1.0],[63.878,1.0],[114.98,1.0],[114.98,1.0],[127.755,1.0],[1000000000.0,1.0]]","[[0.0,0.99],[145.414,0.99],[145.414,0.997],[622.347,0.997],[622.347,0.999],[785.909,0.999],[785.909,0.72],[923.491,0.72],[924.491,0.0]]",ESCAPE
Phase 2 (coarse),1780,5.3540,2.6,87.8,50.6,81.9,89.8,47.0,111.5,50.0,126.5,30.0,2.9,896.0,14.2,0.0,3.4,51.9,342.5,6.1,293.8,2.7,1.00,0.96,0.99,0.72,0.16,0.72,0.86,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1005523852.43,5715029.12,1000000000.00,0.00,0.00,710018.56,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.6,87.8],[50.6,81.9],[89.8,47.0],[111.5,50.0],[126.5,30.0]]","[[3.4,51.9],[293.8,2.7],[342.5,6.1]]","[[0.0,1.0],[12.652,1.0],[12.652,1.0],[63.26,1.0],[63.26,1.0],[113.868,1.0],[113.868,1.0],[126.521,1.0],[1000000000.0,1.0]]","[[0.0,0.998],[140.609,0.998],[140.609,0.963],[642.525,0.963],[642.525,0.986],[774.884,0.986],[774.884,0.722],[896.024,0.722],[897.024,0.0]]",ESCAPE
Phase 2 (coarse),1779,5.6776,1.5,88.4,45.4,82.0,90.0,43.3,110.8,49.3,124.4,29.8,4.2,887.6,11.4,0.0,0.7,56.0,292.8,3.6,303.1,3.7,0.99,1.00,0.98,0.77,0.13,0.71,0.82,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1003177324.42,5805935.72,1000000000.00,0.00,0.00,658600.67,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.5,88.4],[45.4,82.0],[90.0,43.3],[110.8,49.3],[124.4,29.8]]","[[0.7,56.0],[292.8,3.6],[303.1,3.7]]","[[0.0,1.0],[12.44,1.0],[12.44,1.0],[62.202,1.0],[62.202,1.0],[111.964,1.0],[111.964,1.0],[124.405,1.0],[1000000000.0,1.0]]","[[0.0,0.987],[112.406,0.987],[112.406,1.0],[631.294,1.0],[631.294,0.984],[732.203,0.984],[732.203,0.765],[887.571,0.765],[888.571,0.0]]",ESCAPE
Phase 2 (coarse),1784,5.3866,2.7,88.7,47.9,82.0,89.9,43.4,116.9,46.7,125.8,28.7,1.4,919.9,17.2,0.0,1.6,52.4,328.6,2.0,427.8,0.7,0.99,1.00,1.00,0.72,0.13,0.72,0.82,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1006756649.24,5731292.78,1000000000.00,0.00,0.00,640472.58,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.7,88.7],[47.9,82.0],[89.9,43.4],[116.9,46.7],[125.8,28.7]]","[[1.6,52.4],[328.6,2.0],[427.8,0.7]]","[[0.0,1.0],[12.575,1.0],[12.575,1.0],[62.877,1.0],[62.877,1.0],[113.179,1.0],[113.179,1.0],[125.754,1.0],[1000000000.0,1.0]]","[[0.0,0.995],[119.324,0.995],[119.324,1.0],[662.304,1.0],[662.304,1.0],[750.776,1.0],[750.776,0.72],[919.891,0.72],[920.891,0.0]]",ESCAPE
Phase 2 (coarse),1789,5.3061,0.7,88.1,44.8,81.9,86.3,43.0,113.4,49.4,124.1,30.0,4.5,856.7,12.6,0.0,2.9,44.2,283.0,5.6,331.3,1.1,0.99,0.99,1.00,0.76,0.11,0.68,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1004953205.22,5700437.29,1000000000.00,0.00,0.00,513481.18,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.7,88.1],[44.8,81.9],[86.3,43.0],[113.4,49.4],[124.1,30.0]]","[[2.9,44.2],[283.0,5.6],[331.3,1.1]]","[[0.0,1.0],[12.413,1.0],[12.413,1.0],[62.067,1.0],[62.067,1.0],[111.721,1.0],[111.721,1.0],[124.135,1.0],[1000000000.0,1.0]]","[[0.0,0.994],[97.479,0.994],[97.479,0.987],[581.033,0.987],[581.033,0.997],[728.864,0.997],[728.864,0.756],[856.678,0.756],[857.678,0.0]]",ESCAPE
