phase,iteration,meco_mach,pitch_time_0,pitch_angle_0,pitch_time_1,pitch_angle_1,pitch_time_2,pitch_angle_2,pitch_time_3,pitch_angle_3,pitch_time_4,pitch_angle_4,coast_s,upper_burn_s,upper_ignition_delay_s,azimuth_deg,upper_pitch_time_0,upper_pitch_angle_0,upper_pitch_time_1,upper_pitch_angle_1,upper_pitch_time_2,upper_pitch_angle_2,upper_throttle_level_0,upper_throttle_level_1,upper_throttle_level_2,upper_throttle_level_3,upper_throttle_switch_ratio_0,upper_throttle_switch_ratio_1,upper_throttle_switch_ratio_2,booster_throttle_level_0,booster_throttle_level_1,booster_throttle_level_2,booster_throttle_level_3,booster_throttle_switch_ratio_0,booster_throttle_switch_ratio_1,booster_throttle_switch_ratio_2,cost,fuel,orbit_error,perigee_error_m,apoapsis_error_m,max_altitude_m,cutoff_reason,perigee_alt_m,apoapsis_alt_m,eccentricity,fuel_main_kg,fuel_circ_kg,fuel_total_kg,circ_dv_mps,circ_applied,perigee_alt_pre_circ_m,apoapsis_alt_pre_circ_m,eccentricity_pre_circ,orbit_error_pre_circ_m,status_pre_circ,booster_pitch_program_sorted,upper_pitch_program_sorted,booster_throttle_schedule,upper_throttle_schedule,status
Phase 1,32,5.0155,4.3,89.2,37.7,76.0,76.7,59.2,120.0,36.4,126.7,18.9,0.3,885.8,7.8,0.0,24.5,30.4,366.8,2.5,150.7,4.0,0.94,1.00,0.90,0.87,0.09,0.76,0.88,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2315179965.06,5647589.63,1000000000.00,0.00,0.00,318638.46,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.3,89.2],[37.7,76.0],[76.7,59.2],[120.0,36.4],[126.7,18.9]]","[[24.5,30.4],[150.7,4.0],[366.8,2.5]]","[[0.0,1.0],[12.669,1.0],[12.669,1.0],[63.345,1.0],[63.345,1.0],[114.021,1.0],[114.021,1.0],[126.69,1.0],[1000000000.0,1.0]]","[[0.0,0.938],[79.046,0.938],[79.046,1.0],[672.287,1.0],[672.287,0.9],[779.858,0.9],[779.858,0.867],[885.766,0.867],[886.766,0.0]]",ESCAPE
Phase 1,25,5.8351,0.1,87.6,44.6,77.0,85.0,58.6,108.5,39.5,130.7,23.3,5.5,378.5,16.6,0.0,5.9,72.3,353.8,4.0,220.1,1.2,0.99,0.94,0.94,0.77,0.10,0.78,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002689563.70,5610874.06,603383.01,462380.06,603383.01,629803.61,,-42380.06,1023383.01,0.077663,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,87.6],[44.6,77.0],[85.0,58.6],[108.5,39.5],[130.7,23.3]]","[[5.9,72.3],[220.1,1.2],[353.8,4.0]]","[[0.0,1.0],[13.069,1.0],[13.069,1.0],[65.345,1.0],[65.345,1.0],[117.621,1.0],[117.621,1.0],[130.69,1.0],[1000000000.0,1.0]]","[[0.0,0.99],[36.703,0.99],[36.703,0.935],[294.515,0.935],[294.515,0.939],[317.223,0.939],[317.223,0.771],[378.506,0.771],[379.506,0.0]]",SUBORBIT
Phase 1,27,5.3981,0.9,88.9,35.5,72.5,73.5,45.7,106.0,38.5,139.3,24.6,4.2,261.2,4.3,0.0,22.6,65.1,289.8,1.5,187.1,2.6,1.00,1.00,0.73,0.61,0.19,0.59,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1060711283.22,4741839.29,5788435.28,5788435.28,38495.14,381520.98,,-5368435.28,381504.86,0.741443,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.9,88.9],[35.5,72.5],[73.5,45.7],[106.0,38.5],[139.3,24.6]]","[[22.6,65.1],[187.1,2.6],[289.8,1.5]]","[[0.0,1.0],[13.933,1.0],[13.933,1.0],[69.667,1.0],[69.667,1.0],[125.401,1.0],[125.401,1.0],[139.335,1.0],[1000000000.0,1.0]]","[[0.0,0.999],[50.755,0.999],[50.755,0.998],[153.534,0.998],[153.534,0.735],[241.634,0.735],[241.634,0.612],[261.182,0.612],[262.182,0.0]]",SUBORBIT
Phase 1,28,5.4391,3.9,89.8,45.9,74.7,87.1,64.6,119.8,41.0,131.1,21.7,0.0,428.6,3.0,0.0,22.6,55.4,292.3,0.0,162.7,4.9,0.99,0.95,0.78,0.96,0.05,0.71,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,22500939.82,5661016.39,22490410.72,10529.10,22490410.72,598643.08,,409470.90,22910410.72,0.623954,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.9,89.8],[45.9,74.7],[87.1,64.6],[119.8,41.0],[131.1,21.7]]","[[22.6,55.4],[162.7,4.9],[292.3,0.0]]","[[0.0,1.0],[13.106,1.0],[13.106,1.0],[65.528,1.0],[65.528,1.0],[117.95,1.0],[117.95,1.0],[131.055,1.0],[1000000000.0,1.0]]","[[0.0,0.994],[21.523,0.994],[21.523,0.949],[305.011,0.949],[305.011,0.782],[358.934,0.782],[358.934,0.961],[428.584,0.961],[429.584,0.0]]",OK
Phase 1,26,4.9969,0.1,90.0,27.6,81.0,88.6,57.1,112.0,47.3,121.2,22.0,4.0,444.0,7.3,0.0,3.1,56.3,431.3,9.2,152.9,7.4,0.87,0.81,0.87,0.58,0.08,0.71,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,5444565.58,5458134.23,5303929.07,140636.51,5303929.07,365084.13,,279363.49,5723929.07,0.290450,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,90.0],[27.6,81.0],[88.6,57.1],[112.0,47.3],[121.2,22.0]]","[[3.1,56.3],[152.9,7.4],[431.3,9.2]]","[[0.0,1.0],[12.12,1.0],[12.12,1.0],[60.602,1.0],[60.602,1.0],[109.083,1.0],[109.083,1.0],[121.203,1.0],[1000000000.0,1.0]]","[[0.0,0.866],[33.338,0.866],[33.338,0.814],[313.672,0.814],[313.672,0.873],[418.329,0.873],[418.329,0.576],[444.024,0.576],[445.024,0.0]]",OK
Phase 1,33,4.8237,0.4,87.5,40.6,76.2,89.9,58.3,117.5,44.4,125.0,15.8,0.0,174.5,9.1,0.0,12.8,38.9,280.1,5.2,160.1,5.3,0.98,0.99,0.92,0.76,0.09,0.56,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1067207909.04,4077316.07,6366971.91,6366971.91,171218.08,248793.02,,-5946971.91,248781.92,0.879603,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.4,87.5],[40.6,76.2],[89.9,58.3],[117.5,44.4],[125.0,15.8]]","[[12.8,38.9],[160.1,5.3],[280.1,5.2]]","[[0.0,1.0],[12.501,1.0],[12.501,1.0],[62.504,1.0],[62.504,1.0],[112.507,1.0],[112.507,1.0],[125.007,1.0],[1000000000.0,1.0]]","[[0.0,0.976],[14.919,0.976],[14.919,0.992],[97.196,0.992],[97.196,0.92],[164.252,0.92],[164.252,0.762],[174.453,0.762],[175.453,0.0]]",SUBORBIT
Phase 1,39,4.5713,2.0,89.9,27.5,82.1,78.9,56.1,113.0,49.5,133.5,30.0,0.0,589.1,2.0,0.0,26.5,66.9,510.8,0.7,310.9,7.3,0.81,0.97,0.87,0.70,0.10,0.79,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1018656158.66,5390853.71,1000000000.00,0.00,0.00,648544.39,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.0,89.9],[27.5,82.1],[78.9,56.1],[113.0,49.5],[133.5,30.0]]","[[26.5,66.9],[310.9,7.3],[510.8,0.7]]","[[0.0,1.0],[13.352,1.0],[13.352,1.0],[66.76,1.0],[66.76,1.0],[120.169,1.0],[120.169,1.0],[133.521,1.0],[1000000000.0,1.0]]","[[0.0,0.81],[56.952,0.81],[56.952,0.974],[466.755,0.974],[466.755,0.874],[522.707,0.874],[522.707,0.702],[589.086,0.702],[590.086,0.0]]",ESCAPE
Phase 1,38,5.6612,0.6,88.1,41.6,76.0,89.9,59.4,119.1,49.9,128.5,12.3,0.3,275.9,0.9,0.0,14.2,57.7,426.9,15.6,246.2,0.7,0.95,0.99,0.96,0.78,0.14,0.80,0.86,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1057089796.38,5044834.94,5452021.35,5452021.35,117561.53,537630.29,,-5032021.35,537561.53,0.675302,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.6,88.1],[41.6,76.0],[89.9,59.4],[119.1,49.9],[128.5,12.3]]","[[14.2,57.7],[246.2,0.7],[426.9,15.6]]","[[0.0,1.0],[12.852,1.0],[12.852,1.0],[64.262,1.0],[64.262,1.0],[115.672,1.0],[115.672,1.0],[128.524,1.0],[1000000000.0,1.0]]","[[0.0,0.951],[38.803,0.951],[38.803,0.987],[220.397,0.987],[220.397,0.958],[238.089,0.958],[238.089,0.779],[275.854,0.779],[276.854,0.0]]",SUBORBIT
Phase 1,34,5.5062,0.2,89.6,28.6,68.5,87.0,51.9,117.8,47.7,128.2,25.4,0.8,775.8,3.6,0.0,14.8,70.1,221.9,4.8,162.2,3.3,0.99,0.93,0.84,0.75,0.06,0.73,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1019602465.42,5724988.00,1000000000.00,0.00,0.00,473931.20,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.2,89.6],[28.6,68.5],[87.0,51.9],[117.8,47.7],[128.2,25.4]]","[[14.8,70.1],[162.2,3.3],[221.9,4.8]]","[[0.0,1.0],[12.821,1.0],[12.821,1.0],[64.106,1.0],[64.106,1.0],[115.391,1.0],[115.391,1.0],[128.212,1.0],[1000000000.0,1.0]]","[[0.0,0.986],[45.025,0.986],[45.025,0.934],[566.78,0.934],[566.78,0.835],[722.813,0.835],[722.813,0.75],[775.766,0.75],[776.766,0.0]]",ESCAPE
Phase 1,40,4.9896,0.1,88.7,37.2,71.8,89.8,58.2,115.3,48.4,138.4,17.5,0.2,843.7,12.4,0.0,20.2,62.5,305.7,0.1,185.8,8.1,1.00,1.00,0.83,0.91,0.17,0.60,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1006952204.50,5539078.27,1000000000.00,0.00,0.00,456409.95,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,88.7],[37.2,71.8],[89.8,58.2],[115.3,48.4],[138.4,17.5]]","[[20.2,62.5],[185.8,8.1],[305.7,0.1]]","[[0.0,1.0],[13.839,1.0],[13.839,1.0],[69.193,1.0],[69.193,1.0],[124.547,1.0],[124.547,1.0],[138.385,1.0],[1000000000.0,1.0]]","[[0.0,0.999],[146.203,0.999],[146.203,0.998],[503.996,0.998],[503.996,0.831],[793.228,0.831],[793.228,0.914],[843.734,0.914],[844.734,0.0]]",ESCAPE
Phase 1,35,5.0510,0.0,85.7,42.1,84.5,86.0,61.7,113.7,38.8,126.0,27.2,1.6,517.9,10.4,0.0,7.8,56.0,453.1,10.9,400.2,7.6,0.96,0.95,0.90,0.96,0.05,0.80,0.90,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1015242541.47,5607240.78,1000000000.00,0.00,0.00,829630.58,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.0,85.7],[42.1,84.5],[86.0,61.7],[113.7,38.8],[126.0,27.2]]","[[7.8,56.0],[400.2,7.6],[453.1,10.9]]","[[0.0,1.0],[12.602,1.0],[12.602,1.0],[63.011,1.0],[63.011,1.0],[113.42,1.0],[113.42,1.0],[126.022,1.0],[1000000000.0,1.0]]","[[0.0,0.962],[26.498,0.962],[26.498,0.954],[413.899,0.954],[413.899,0.899],[463.679,0.899],[463.679,0.964],[517.875,0.964],[518.875,0.0]]",ESCAPE
Phase 1,37,5.2945,0.1,88.7,30.0,78.8,79.1,65.1,120.0,49.5,125.6,20.3,0.9,539.3,8.3,0.0,5.9,45.3,290.2,1.5,562.3,5.6,0.98,0.82,0.90,0.80,0.12,0.76,0.91,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002433939.27,5669013.95,1000000000.00,0.00,0.00,423719.94,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,88.7],[30.0,78.8],[79.1,65.1],[120.0,49.5],[125.6,20.3]]","[[5.9,45.3],[290.2,1.5],[562.3,5.6]]","[[0.0,1.0],[12.557,1.0],[12.557,1.0],[62.785,1.0],[62.785,1.0],[113.014,1.0],[113.014,1.0],[125.571,1.0],[1000000000.0,1.0]]","[[0.0,0.982],[66.946,0.982],[66.946,0.821],[410.732,0.821],[410.732,0.896],[493.254,0.896],[493.254,0.802],[539.263,0.802],[540.263,0.0]]",ESCAPE
Phase 1,36,5.4312,2.7,89.1,47.6,79.4,87.3,57.8,109.4,32.9,126.3,20.1,4.9,386.4,7.7,0.0,30.9,58.1,424.4,11.6,197.7,2.3,0.99,0.76,0.76,0.75,0.05,0.74,0.91,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1046725392.03,5199773.95,4515616.71,4515616.71,53608.25,369580.83,,-4095616.71,366391.75,0.495076,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.7,89.1],[47.6,79.4],[87.3,57.8],[109.4,32.9],[126.3,20.1]]","[[30.9,58.1],[197.7,2.3],[424.4,11.6]]","[[0.0,1.0],[12.632,1.0],[12.632,1.0],[63.159,1.0],[63.159,1.0],[113.686,1.0],[113.686,1.0],[126.318,1.0],[1000000000.0,1.0]]","[[0.0,0.994],[19.788,0.994],[19.788,0.762],[285.827,0.762],[285.827,0.765],[352.407,0.765],[352.407,0.747],[386.354,0.747],[387.354,0.0]]",SUBORBIT
Phase 1,48,5.3344,0.2,87.7,32.4,73.1,86.3,67.5,117.1,48.2,120.9,8.6,5.0,496.9,0.0,0.0,9.0,52.3,289.8,1.6,356.0,9.7,0.96,0.88,0.95,0.92,0.18,0.71,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1011041470.75,5664932.14,1000000000.00,0.00,0.00,558787.42,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.2,87.7],[32.4,73.1],[86.3,67.5],[117.1,48.2],[120.9,8.6]]","[[9.0,52.3],[289.8,1.6],[356.0,9.7]]","[[0.0,1.0],[12.088,1.0],[12.088,1.0],[60.439,1.0],[60.439,1.0],[108.79,1.0],[108.79,1.0],[120.878,1.0],[1000000000.0,1.0]]","[[0.0,0.962],[90.343,0.962],[90.343,0.882],[354.547,0.882],[354.547,0.954],[443.225,0.954],[443.225,0.918],[496.89,0.918],[497.89,0.0]]",ESCAPE
Phase 1,42,4.8714,2.1,89.2,37.0,75.8,87.6,48.7,118.2,49.8,126.7,15.1,5.8,904.0,1.3,0.0,15.3,49.0,328.3,0.8,300.0,4.7,0.99,0.88,0.84,0.96,0.15,0.67,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1003420775.50,5500477.67,1000000000.00,0.00,0.00,506231.05,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.1,89.2],[37.0,75.8],[87.6,48.7],[118.2,49.8],[126.7,15.1]]","[[15.3,49.0],[300.0,4.7],[328.3,0.8]]","[[0.0,1.0],[12.67,1.0],[12.67,1.0],[63.349,1.0],[63.349,1.0],[114.027,1.0],[114.027,1.0],[126.697,1.0],[1000000000.0,1.0]]","[[0.0,0.988],[137.086,0.988],[137.086,0.877],[606.734,0.877],[606.734,0.836],[809.066,0.836],[809.066,0.956],[904.022,0.956],[905.022,0.0]]",ESCAPE
Phase 1,46,5.0336,0.1,89.5,35.3,84.1,82.2,63.1,119.7,46.5,123.9,18.2,3.8,515.3,19.1,0.0,5.4,41.8,317.5,5.4,443.9,9.4,0.98,0.97,1.00,1.00,0.20,0.66,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1006822380.41,5596634.53,1000000000.00,0.00,0.00,513563.99,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,89.5],[35.3,84.1],[82.2,63.1],[119.7,46.5],[123.9,18.2]]","[[5.4,41.8],[317.5,5.4],[443.9,9.4]]","[[0.0,1.0],[12.385,1.0],[12.385,1.0],[61.926,1.0],[61.926,1.0],[111.467,1.0],[111.467,1.0],[123.852,1.0],[1000000000.0,1.0]]","[[0.0,0.976],[102.131,0.976],[102.131,0.968],[339.655,0.968],[339.655,0.998],[480.056,0.998],[480.056,1.0],[515.305,1.0],[516.305,0.0]]",ESCAPE
Phase 1,47,4.9914,3.0,87.7,38.6,76.9,77.3,66.4,113.0,49.1,126.0,21.5,4.9,647.7,11.5,0.0,10.8,50.8,426.9,7.0,593.1,8.4,0.99,0.90,0.92,0.90,0.09,0.73,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1011109486.53,5599656.63,1000000000.00,0.00,0.00,752987.01,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.0,87.7],[38.6,76.9],[77.3,66.4],[113.0,49.1],[126.0,21.5]]","[[10.8,50.8],[426.9,7.0],[593.1,8.4]]","[[0.0,1.0],[12.596,1.0],[12.596,1.0],[62.982,1.0],[62.982,1.0],[113.368,1.0],[113.368,1.0],[125.965,1.0],[1000000000.0,1.0]]","[[0.0,0.992],[56.711,0.992],[56.711,0.904],[474.392,0.904],[474.392,0.924],[609.245,0.924],[609.245,0.902],[647.688,0.902],[648.688,0.0]]",ESCAPE
Phase 1,44,4.5334,3.3,89.4,38.2,75.5,86.3,58.8,118.3,42.7,120.3,25.3,2.2,687.5,2.8,0.0,20.8,37.3,393.6,2.7,266.4,3.4,0.90,1.00,0.97,0.82,0.16,0.76,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2109823640.81,5381515.34,1000000000.00,0.00,0.00,319562.01,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.3,89.4],[38.2,75.5],[86.3,58.8],[118.3,42.7],[120.3,25.3]]","[[20.8,37.3],[266.4,3.4],[393.6,2.7]]","[[0.0,1.0],[12.026,1.0],[12.026,1.0],[60.129,1.0],[60.129,1.0],[108.232,1.0],[108.232,1.0],[120.258,1.0],[1000000000.0,1.0]]","[[0.0,0.902],[111.69,0.902],[111.69,0.995],[523.408,0.995],[523.408,0.966],[612.508,0.966],[612.508,0.825],[687.506,0.825],[688.506,0.0]]",ESCAPE
Phase 1,43,5.5243,0.3,87.5,31.1,73.4,90.0,63.3,114.9,49.6,120.6,21.9,0.9,690.0,0.3,0.0,14.6,43.8,342.4,6.1,435.7,4.8,0.93,0.75,0.87,0.99,0.21,0.78,0.90,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002038955.34,5741833.53,1000000000.00,0.00,0.00,595832.81,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.3,87.5],[31.1,73.4],[90.0,63.3],[114.9,49.6],[120.6,21.9]]","[[14.6,43.8],[342.4,6.1],[435.7,4.8]]","[[0.0,1.0],[12.059,1.0],[12.059,1.0],[60.297,1.0],[60.297,1.0],[108.535,1.0],[108.535,1.0],[120.594,1.0],[1000000000.0,1.0]]","[[0.0,0.934],[141.755,0.934],[141.755,0.746],[536.49,0.746],[536.49,0.868],[617.883,0.868],[617.883,0.994],[690.016,0.994],[691.016,0.0]]",ESCAPE
Phase 1,45,5.0343,2.5,88.1,39.6,83.5,73.8,62.9,119.9,39.1,131.8,27.3,1.5,399.3,7.6,0.0,15.9,53.0,363.4,1.4,352.8,3.5,0.95,0.94,0.89,0.71,0.07,0.54,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1005166360.74,5439709.73,2529908.16,512404.78,2529908.16,828183.17,,-92404.78,2949908.16,0.195026,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.5,88.1],[39.6,83.5],[73.8,62.9],[119.9,39.1],[131.8,27.3]]","[[15.9,53.0],[352.8,3.5],[363.4,1.4]]","[[0.0,1.0],[13.176,1.0],[13.176,1.0],[65.878,1.0],[65.878,1.0],[118.58,1.0],[118.58,1.0],[131.756,1.0],[1000000000.0,1.0]]","[[0.0,0.952],[26.237,0.952],[26.237,0.94],[216.577,0.94],[216.577,0.885],[369.992,0.885],[369.992,0.708],[399.298,0.708],[400.298,0.0]]",SUBORBIT
Phase 1,41,5.2285,1.1,89.5,27.1,82.2,77.1,69.0,119.9,49.9,130.6,28.9,10.6,437.3,0.6,0.0,23.6,70.4,400.6,2.7,275.9,8.7,0.98,0.84,0.81,0.77,0.17,0.72,0.88,1.00,1.00,1.00,1.00,0.10,0.50,0.90,4824526.07,5571837.22,4716794.77,107731.30,4716794.77,897566.28,,312268.70,5136794.77,0.265214,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.1,89.5],[27.1,82.2],[77.1,69.0],[119.9,49.9],[130.6,28.9]]","[[23.6,70.4],[275.9,8.7],[400.6,2.7]]","[[0.0,1.0],[13.056,1.0],[13.056,1.0],[65.28,1.0],[65.28,1.0],[117.505,1.0],[117.505,1.0],[130.561,1.0],[1000000000.0,1.0]]","[[0.0,0.98],[72.706,0.98],[72.706,0.841],[316.17,0.841],[316.17,0.808],[383.659,0.808],[383.659,0.771],[437.278,0.771],[438.278,0.0]]",OK
Phase 1,53,5.2046,4.1,88.3,34.8,76.3,84.1,66.0,118.5,48.2,127.7,21.6,0.1,843.3,5.7,0.0,27.6,51.6,497.2,2.7,567.9,4.3,0.85,0.87,0.88,0.80,0.19,0.59,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1003657819.20,5643558.60,1000000000.00,0.00,0.00,785118.55,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.1,88.3],[34.8,76.3],[84.1,66.0],[118.5,48.2],[127.7,21.6]]","[[27.6,51.6],[497.2,2.7],[567.9,4.3]]","[[0.0,1.0],[12.773,1.0],[12.773,1.0],[63.863,1.0],[63.863,1.0],[114.954,1.0],[114.954,1.0],[127.726,1.0],[1000000000.0,1.0]]","[[0.0,0.849],[158.751,0.849],[158.751,0.865],[497.974,0.865],[497.974,0.885],[751.28,0.885],[751.28,0.802],[843.332,0.802],[844.332,0.0]]",ESCAPE
Phase 1,51,5.0160,0.3,88.6,30.1,73.4,78.1,66.1,105.3,48.0,144.5,25.4,5.6,594.8,9.4,0.0,21.4,42.7,360.0,0.8,462.0,2.4,1.00,0.85,0.79,0.67,0.16,0.79,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002048340.23,5535031.10,1000000000.00,0.00,0.00,444301.25,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.3,88.6],[30.1,73.4],[78.1,66.1],[105.3,48.0],[144.5,25.4]]","[[21.4,42.7],[360.0,0.8],[462.0,2.4]]","[[0.0,1.0],[14.447,1.0],[14.447,1.0],[72.237,1.0],[72.237,1.0],[130.026,1.0],[130.026,1.0],[144.473,1.0],[1000000000.0,1.0]]","[[0.0,0.997],[95.8,0.997],[95.8,0.848],[468.844,0.848],[468.844,0.787],[565.085,0.787],[565.085,0.667],[594.847,0.667],[595.847,0.0]]",ESCAPE
Phase 1,50,5.1154,5.5,87.3,38.7,85.0,87.6,69.5,116.3,42.9,132.1,27.5,8.0,298.2,1.4,0.0,18.8,54.5,464.2,5.4,338.5,8.2,0.97,0.91,0.86,0.92,0.15,0.76,0.79,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1058768876.27,4964188.94,5597265.05,5597265.05,198960.75,617795.94,,-5177265.05,618960.75,0.708265,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[5.5,87.3],[38.7,85.0],[87.6,69.5],[116.3,42.9],[132.1,27.5]]","[[18.8,54.5],[338.5,8.2],[464.2,5.4]]","[[0.0,1.0],[13.209,1.0],[13.209,1.0],[66.046,1.0],[66.046,1.0],[118.883,1.0],[118.883,1.0],[132.092,1.0],[1000000000.0,1.0]]","[[0.0,0.969],[46.106,0.969],[46.106,0.913],[227.093,0.913],[227.093,0.865],[236.462,0.865],[236.462,0.924],[298.247,0.924],[299.247,0.0]]",SUBORBIT
Phase 1,56,4.7813,2.7,88.3,29.8,69.5,77.8,57.9,115.5,45.1,112.6,19.3,6.5,499.3,13.5,0.0,24.1,53.0,392.6,5.4,214.3,12.1,0.96,0.79,0.94,1.00,0.22,0.75,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1099263284.79,5398554.38,1000000000.00,0.00,0.00,325427.95,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.7,88.3],[29.8,69.5],[77.8,57.9],[112.6,19.3],[115.5,45.1]]","[[24.1,53.0],[214.3,12.1],[392.6,5.4]]","[[0.0,1.0],[11.256,1.0],[11.256,1.0],[56.28,1.0],[56.28,1.0],[101.304,1.0],[101.304,1.0],[112.56,1.0],[1000000000.0,1.0]]","[[0.0,0.962],[112.171,0.962],[112.171,0.788],[373.529,0.788],[373.529,0.939],[468.741,0.939],[468.741,0.996],[499.32,0.996],[500.32,0.0]]",ESCAPE
Phase 1,55,5.1492,0.0,90.0,38.5,72.1,79.1,64.7,112.4,43.4,126.9,22.1,2.8,913.1,14.2,0.0,26.2,54.6,327.5,5.9,549.8,6.1,0.94,0.67,0.72,0.94,0.24,0.78,0.92,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1004829475.00,5636023.91,1000000000.00,0.00,0.00,638596.87,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.0,90.0],[38.5,72.1],[79.1,64.7],[112.4,43.4],[126.9,22.1]]","[[26.2,54.6],[327.5,5.9],[549.8,6.1]]","[[0.0,1.0],[12.691,1.0],[12.691,1.0],[63.454,1.0],[63.454,1.0],[114.217,1.0],[114.217,1.0],[126.908,1.0],[1000000000.0,1.0]]","[[0.0,0.938],[223.239,0.938],[223.239,0.674],[710.815,0.674],[710.815,0.716],[843.217,0.716],[843.217,0.939],[913.103,0.939],[914.103,0.0]]",ESCAPE
Phase 1,49,4.5993,1.6,89.8,41.1,74.8,88.4,69.3,119.1,50.0,146.9,17.6,4.7,294.8,0.2,0.0,34.7,60.5,456.4,3.8,798.7,2.4,0.96,0.96,0.68,0.81,0.17,0.72,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1062896349.47,4613558.47,5973164.68,5973164.68,191537.98,611613.61,,-5553164.68,611537.98,0.790309,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.6,89.8],[41.1,74.8],[88.4,69.3],[119.1,50.0],[146.9,17.6]]","[[34.7,60.5],[456.4,3.8],[798.7,2.4]]","[[0.0,1.0],[14.693,1.0],[14.693,1.0],[73.463,1.0],[73.463,1.0],[132.234,1.0],[132.234,1.0],[146.927,1.0],[1000000000.0,1.0]]","[[0.0,0.956],[51.373,0.956],[51.373,0.962],[211.387,0.962],[211.387,0.676],[274.179,0.676],[274.179,0.809],[294.815,0.809],[295.815,0.0]]",SUBORBIT
